,example_index,split
9609,9609,train
9610,9610,train
9611,9611,valid
9612,9612,train
9613,9613,valid
9614,9614,train
9615,9615,train
9616,9616,test
9617,9617,train
9618,9618,train
9619,9619,test
9620,9620,train
9621,9621,train
9622,9622,train
9623,9623,train
9624,9624,train
9625,9625,train
9626,9626,train
9627,9627,valid
9628,9628,train
9629,9629,test
9630,9630,test
9631,9631,train
9632,9632,train
9633,9633,train
9634,9634,train
9635,9635,train
9636,9636,train
9637,9637,train
9638,9638,train
9639,9639,test
9640,9640,train
9641,9641,train
9642,9642,valid
9643,9643,test
9644,9644,train
9645,9645,train
9646,9646,train
9647,9647,test
9648,9648,train
9649,9649,valid
9650,9650,test
9651,9651,test
9652,9652,train
9653,9653,train
9654,9654,train
9655,9655,train
9656,9656,train
9657,9657,train
9658,9658,train
9659,9659,valid
9660,9660,valid
9661,9661,valid
9662,9662,train
9663,9663,train
9664,9664,train
9665,9665,train
9666,9666,valid
9667,9667,train
9668,9668,train
9669,9669,valid
9670,9670,test
9671,9671,train
9672,9672,train
9673,9673,train
9674,9674,train
9675,9675,train
9676,9676,train
9677,9677,train
9678,9678,valid
9679,9679,train
9680,9680,train
9681,9681,train
9682,9682,train
9683,9683,test
9684,9684,train
9685,9685,train
9686,9686,train
9687,9687,train
9688,9688,valid
9689,9689,valid
9690,9690,train
9691,9691,train
9692,9692,train
9693,9693,train
9694,9694,train
9695,9695,train
9696,9696,train
9697,9697,valid
9698,9698,train
9699,9699,valid
9700,9700,valid
9701,9701,valid
9702,9702,train
9703,9703,train
9704,9704,train
9705,9705,train
9706,9706,test
9707,9707,test
9708,9708,train
9709,9709,test
9710,9710,train
9711,9711,train
9712,9712,valid
9713,9713,train
9714,9714,train
9715,9715,train
9716,9716,train
9717,9717,train
9718,9718,train
9719,9719,train
9720,9720,train
9721,9721,test
9722,9722,test
9723,9723,train
9724,9724,train
9725,9725,train
9726,9726,train
9727,9727,test
9728,9728,train
9729,9729,train
9730,9730,train
9731,9731,train
9732,9732,train
9733,9733,train
9734,9734,train
9735,9735,train
9736,9736,train
9737,9737,train
9738,9738,train
9739,9739,train
9740,9740,train
9741,9741,train
9742,9742,train
9743,9743,valid
9744,9744,test
9745,9745,valid
9746,9746,train
9747,9747,valid
9748,9748,valid
9749,9749,valid
9750,9750,train
9751,9751,train
9752,9752,train
9753,9753,train
9754,9754,test
9755,9755,train
9756,9756,valid
9757,9757,train
9758,9758,train
9759,9759,valid
9760,9760,train
9761,9761,test
9762,9762,train
9763,9763,train
9764,9764,train
9765,9765,valid
9766,9766,train
9767,9767,train
9768,9768,train
9769,9769,train
9770,9770,train
9771,9771,train
9772,9772,test
9773,9773,train
9774,9774,valid
9775,9775,valid
9776,9776,train
9777,9777,train
9778,9778,train
9779,9779,valid
9780,9780,valid
9781,9781,test
9782,9782,train
9783,9783,train
9784,9784,train
9785,9785,train
9786,9786,train
9787,9787,test
9788,9788,train
9789,9789,test
9790,9790,train
9791,9791,train
9792,9792,train
9793,9793,valid
9794,9794,train
9795,9795,valid
9796,9796,train
9797,9797,train
9798,9798,train
9799,9799,train
9800,9800,train
9801,9801,train
9802,9802,train
9803,9803,train
9804,9804,train
9805,9805,test
9806,9806,train
9807,9807,train
9808,9808,train
9809,9809,train
9810,9810,train
9811,9811,train
9812,9812,train
9813,9813,train
9814,9814,train
9815,9815,train
9816,9816,train
9817,9817,test
9818,9818,train
9819,9819,train
9820,9820,train
9821,9821,train
9822,9822,train
9823,9823,train
9824,9824,train
9825,9825,train
9826,9826,train
9827,9827,train
9828,9828,train
9829,9829,train
9830,9830,train
9831,9831,train
9832,9832,train
9833,9833,train
9834,9834,train
9835,9835,valid
9836,9836,train
9837,9837,train
9838,9838,train
9839,9839,train
9840,9840,train
9841,9841,train
9842,9842,test
9843,9843,train
9844,9844,train
9845,9845,test
9846,9846,test
9847,9847,train
9848,9848,train
9849,9849,train
9850,9850,train
9851,9851,train
9852,9852,train
9853,9853,train
9854,9854,train
9855,9855,train
9856,9856,train
9857,9857,train
9858,9858,train
9859,9859,train
9860,9860,valid
9861,9861,valid
9862,9862,train
9863,9863,train
9864,9864,test
9865,9865,train
9866,9866,valid
9867,9867,train
9868,9868,train
9869,9869,train
9870,9870,test
9871,9871,train
9872,9872,valid
9873,9873,train
9874,9874,train
9875,9875,train
9876,9876,train
9877,9877,train
9878,9878,train
9879,9879,train
9880,9880,valid
9881,9881,train
9882,9882,train
9883,9883,train
9884,9884,train
9885,9885,train
9886,9886,train
9887,9887,train
9888,9888,train
9889,9889,valid
9890,9890,valid
9891,9891,train
9892,9892,train
9893,9893,valid
9894,9894,valid
9895,9895,train
9896,9896,test
9897,9897,train
9898,9898,train
9899,9899,train
9900,9900,valid
9901,9901,valid
9902,9902,train
9903,9903,train
9904,9904,valid
9905,9905,train
9906,9906,train
9907,9907,train
9908,9908,train
9909,9909,train
9910,9910,train
9911,9911,valid
9912,9912,train
9913,9913,test
9914,9914,train
9915,9915,train
9916,9916,train
9917,9917,train
9918,9918,train
9919,9919,valid
9920,9920,train
9921,9921,train
9922,9922,test
9923,9923,train
9924,9924,train
9925,9925,train
9926,9926,train
9927,9927,train
9928,9928,train
9929,9929,test
9930,9930,train
9931,9931,train
9932,9932,train
9933,9933,train
9934,9934,test
9935,9935,train
9936,9936,train
9937,9937,train
9938,9938,train
9939,9939,train
9940,9940,train
9941,9941,train
9942,9942,train
9943,9943,test
9944,9944,train
9945,9945,train
9946,9946,train
9947,9947,train
9948,9948,train
9949,9949,train
9950,9950,train
9951,9951,train
9952,9952,train
9953,9953,train
9954,9954,train
9955,9955,train
9956,9956,test
9957,9957,train
9958,9958,train
9959,9959,train
9960,9960,train
9961,9961,test
9962,9962,train
9963,9963,train
9964,9964,valid
9965,9965,train
9966,9966,train
9967,9967,train
9968,9968,train
9969,9969,valid
9970,9970,train
9971,9971,train
9972,9972,train
9973,9973,train
9974,9974,train
9975,9975,train
9976,9976,train
9977,9977,test
9978,9978,train
9979,9979,train
9980,9980,train
9981,9981,train
9982,9982,train
9983,9983,train
9984,9984,train
9985,9985,train
9986,9986,train
9987,9987,train
9988,9988,train
9989,9989,train
9990,9990,train
9991,9991,train
9992,9992,train
9993,9993,train
9994,9994,train
9995,9995,train
9996,9996,train
9997,9997,train
9998,9998,train
9999,9999,train
10000,10000,test
10001,10001,train
10002,10002,train
10003,10003,train
10004,10004,valid
10005,10005,train
10006,10006,train
10007,10007,train
10008,10008,train
10009,10009,train
10010,10010,train
10011,10011,train
10012,10012,train
10013,10013,valid
10014,10014,train
10015,10015,valid
10016,10016,train
10017,10017,train
10018,10018,valid
10019,10019,train
10020,10020,valid
10021,10021,train
10022,10022,train
10023,10023,train
10024,10024,train
10025,10025,train
10026,10026,test
10027,10027,train
10028,10028,train
10029,10029,train
10030,10030,train
10031,10031,train
10032,10032,train
10033,10033,train
10034,10034,valid
10035,10035,train
10036,10036,train
10037,10037,train
10038,10038,train
10039,10039,train
10040,10040,train
10041,10041,train
10042,10042,train
10043,10043,train
10044,10044,train
10045,10045,train
10046,10046,train
10047,10047,train
10048,10048,train
10049,10049,test
10050,10050,train
10051,10051,train
10052,10052,train
10053,10053,train
10054,10054,train
10055,10055,test
10056,10056,valid
10057,10057,train
10058,10058,train
10059,10059,train
10060,10060,valid
10061,10061,train
10062,10062,train
10063,10063,train
10064,10064,test
10065,10065,train
10066,10066,train
10067,10067,train
10068,10068,train
10069,10069,train
10070,10070,train
10071,10071,train
10072,10072,train
10073,10073,train
10074,10074,train
10075,10075,valid
10076,10076,train
10077,10077,valid
10078,10078,train
10079,10079,train
10080,10080,train
10081,10081,test
10082,10082,train
10083,10083,train
10084,10084,train
10085,10085,train
10086,10086,train
10087,10087,train
10088,10088,train
10089,10089,train
10090,10090,train
10091,10091,train
10092,10092,train
10093,10093,train
10094,10094,train
10095,10095,train
10096,10096,train
10097,10097,train
10098,10098,train
10099,10099,train
10100,10100,train
10101,10101,train
10102,10102,train
10103,10103,train
10104,10104,test
10105,10105,train
10106,10106,train
10107,10107,train
10108,10108,train
10109,10109,train
10110,10110,valid
10111,10111,train
10112,10112,train
10113,10113,train
10114,10114,train
10115,10115,valid
10116,10116,train
10117,10117,train
10118,10118,train
10119,10119,train
10120,10120,train
10121,10121,train
10122,10122,train
10123,10123,train
10124,10124,valid
10125,10125,train
10126,10126,train
10127,10127,train
10128,10128,test
10129,10129,train
10130,10130,train
10131,10131,train
10132,10132,train
10133,10133,valid
10134,10134,train
10135,10135,train
10136,10136,valid
10137,10137,valid
10138,10138,train
10139,10139,train
10140,10140,train
10141,10141,train
10142,10142,train
10143,10143,train
10144,10144,train
10145,10145,train
10146,10146,valid
10147,10147,train
10148,10148,train
10149,10149,valid
10150,10150,train
10151,10151,train
10152,10152,train
10153,10153,train
10154,10154,train
10155,10155,train
10156,10156,train
10157,10157,train
10158,10158,train
10159,10159,valid
10160,10160,train
10161,10161,test
10162,10162,train
10163,10163,train
10164,10164,train
10165,10165,train
10166,10166,train
10167,10167,train
10168,10168,train
10169,10169,train
10170,10170,train
10171,10171,train
10172,10172,train
10173,10173,train
10174,10174,train
10175,10175,test
10176,10176,train
10177,10177,train
10178,10178,train
10179,10179,train
10180,10180,test
10181,10181,train
10182,10182,train
10183,10183,train
10184,10184,train
10185,10185,train
10186,10186,train
10187,10187,valid
10188,10188,train
10189,10189,train
10190,10190,test
10191,10191,train
10192,10192,test
10193,10193,valid
10194,10194,test
10195,10195,train
10196,10196,train
10197,10197,train
10198,10198,train
10199,10199,train
10200,10200,train
10201,10201,train
10202,10202,train
10203,10203,train
10204,10204,train
10205,10205,train
10206,10206,train
10207,10207,train
10208,10208,train
10209,10209,train
10210,10210,train
10211,10211,train
10212,10212,valid
10213,10213,test
10214,10214,train
10215,10215,valid
10216,10216,train
10217,10217,train
10218,10218,train
10219,10219,train
10220,10220,train
10221,10221,valid
10222,10222,valid
10223,10223,train
10224,10224,train
10225,10225,train
10226,10226,train
10227,10227,train
10228,10228,train
10229,10229,train
10230,10230,train
10231,10231,train
10232,10232,valid
10233,10233,test
10234,10234,train
10235,10235,train
10236,10236,train
10237,10237,train
10238,10238,train
10239,10239,valid
10240,10240,valid
10241,10241,train
10242,10242,train
10243,10243,train
10244,10244,test
10245,10245,train
10246,10246,train
10247,10247,train
10248,10248,train
10249,10249,train
10250,10250,train
10251,10251,train
10252,10252,train
10253,10253,test
10254,10254,train
10255,10255,train
10256,10256,train
10257,10257,train
10258,10258,train
10259,10259,train
10260,10260,train
10261,10261,train
10262,10262,train
10263,10263,train
10264,10264,valid
10265,10265,train
10266,10266,test
10267,10267,train
10268,10268,test
10269,10269,test
10270,10270,train
10271,10271,train
10272,10272,train
10273,10273,train
10274,10274,valid
10275,10275,train
10276,10276,train
10277,10277,train
10278,10278,test
10279,10279,train
10280,10280,train
10281,10281,train
10282,10282,test
10283,10283,valid
10284,10284,train
10285,10285,train
10286,10286,train
10287,10287,train
10288,10288,valid
10289,10289,train
10290,10290,train
10291,10291,test
10292,10292,train
10293,10293,valid
10294,10294,train
10295,10295,test
10296,10296,train
10297,10297,train
10298,10298,train
10299,10299,train
10300,10300,train
10301,10301,train
10302,10302,train
10303,10303,train
10304,10304,train
10305,10305,train
10306,10306,train
10307,10307,train
10308,10308,test
10309,10309,train
10310,10310,train
10311,10311,train
10312,10312,train
10313,10313,train
10314,10314,train
10315,10315,train
10316,10316,test
10317,10317,valid
10318,10318,train
10319,10319,train
10320,10320,train
10321,10321,train
10322,10322,test
10323,10323,train
10324,10324,train
10325,10325,train
10326,10326,train
10327,10327,test
10328,10328,train
10329,10329,train
10330,10330,train
10331,10331,train
10332,10332,train
10333,10333,test
10334,10334,train
10335,10335,train
10336,10336,train
10337,10337,train
10338,10338,test
10339,10339,train
10340,10340,train
10341,10341,train
10342,10342,train
10343,10343,train
10344,10344,train
10345,10345,train
10346,10346,train
10347,10347,train
10348,10348,train
10349,10349,valid
10350,10350,train
10351,10351,test
10352,10352,train
10353,10353,train
10354,10354,train
10355,10355,test
10356,10356,valid
10357,10357,train
10358,10358,train
10359,10359,train
10360,10360,train
10361,10361,train
10362,10362,train
10363,10363,train
10364,10364,test
10365,10365,train
10366,10366,train
10367,10367,train
10368,10368,train
10369,10369,valid
10370,10370,test
10371,10371,train
10372,10372,train
10373,10373,train
10374,10374,test
10375,10375,train
10376,10376,valid
10377,10377,train
10378,10378,train
10379,10379,train
10380,10380,train
10381,10381,train
10382,10382,train
10383,10383,valid
10384,10384,train
10385,10385,test
10386,10386,train
10387,10387,train
10388,10388,train
10389,10389,valid
10390,10390,train
10391,10391,valid
10392,10392,train
10393,10393,train
10394,10394,train
10395,10395,train
10396,10396,train
10397,10397,train
10398,10398,train
10399,10399,valid
10400,10400,train
10401,10401,train
10402,10402,train
10403,10403,train
10404,10404,train
10405,10405,train
10406,10406,test
10407,10407,train
10408,10408,train
10409,10409,valid
10410,10410,test
10411,10411,train
10412,10412,valid
10413,10413,train
10414,10414,test
10415,10415,train
10416,10416,test
10417,10417,train
10418,10418,train
10419,10419,train
10420,10420,train
10421,10421,train
10422,10422,valid
10423,10423,train
10424,10424,train
10425,10425,train
10426,10426,train
10427,10427,train
10428,10428,train
10429,10429,test
10430,10430,train
10431,10431,train
10432,10432,train
10433,10433,train
10434,10434,train
10435,10435,train
10436,10436,train
10437,10437,train
10438,10438,train
10439,10439,valid
10440,10440,train
10441,10441,train
10442,10442,train
10443,10443,train
10444,10444,train
10445,10445,train
10446,10446,train
10447,10447,train
10448,10448,train
10449,10449,test
10450,10450,train
10451,10451,train
10452,10452,train
10453,10453,train
10454,10454,train
10455,10455,train
10456,10456,train
10457,10457,train
10458,10458,train
10459,10459,train
10460,10460,train
10461,10461,train
10462,10462,valid
10463,10463,train
10464,10464,train
10465,10465,train
10466,10466,train
10467,10467,train
10468,10468,train
10469,10469,train
10470,10470,valid
10471,10471,valid
10472,10472,train
10473,10473,train
10474,10474,train
10475,10475,train
10476,10476,train
10477,10477,train
10478,10478,test
10479,10479,train
10480,10480,test
10481,10481,train
10482,10482,train
10483,10483,train
10484,10484,train
10485,10485,test
